id:ID(Opinion),created:long,text
744,1476471234140,"Bounty hunters. We don't need that scum. Those Rebels won't escape us. Sir, we have a priority signal from the Star Destroyer Avenger. Right. ...there will be a substantial reward for the one who finds the Millennium Falcon. You are free to use any methods necessary, but I want them alive. No disintegrations. As you wish. Lord Vader! My lord, we have them. 

There's something not right here. I feel cold, death. That place...is strong with the dark side of the Force. A domain of evil it is. In you must go. What's in there? Only what you take with you. our weapons...you will not need them.

Artoo! Get her ready for takeoff. Good luck, Luke. See you at the rendezvous. Don't worry, Artoo. We're going, we're going. There's nothing wrong, Artoo. I'm just setting a new course. We're not going to regroup with the others. We're going to the Dagobah system. Yes, Artoo? That's all right. I'd like to keep it on manual control for a while.

Bespin. It's pretty far, but I think we can make it. A mining colony? Yeah, a Tibanna gas mine. Lando conned somebody out of it. We go back a long way, Lando and me. Can you trust him? No. But he has no love for the Empire, I can tell you that. Here we go, Chewie. Stand by. Detach! You do have your moments. Not many, but you have them.

The ship is almost finished. Two or Three more things and we're in great shape. The sooner the better. Something's wrong here. No one has seen or knows anything about Threepio. He's been gone too long to have gotten lost. Relax. I'll talk to Lando and see what I can find out. I don't trust Lando. Well, I don't trust him, either. But he is my friend. Besides, we'll soon be gone. And then you're as good as gone, aren't you?"
745,1481705644607,"Sir, we've lost our bridge deflector shield. Intensify the forward batteries. I don't want anything to get through. Intensify forward firepower! It's too late!

Oh, General Solo, somebody's coming. Oh! Luke! Where's Leia? What? She didn't come back? I thought she was with you. We got separated. Hey, we better go look for her. Take the squad ahead. We'll meet at the shield generator at 0300. Come on, Artoo. We'll need your scanners. Don't worry, Master Luke. We know what to do. And you said it was pretty here. Ugh!"
746,1468054203330,"No! Luke, run away, far away. If he can feel your presence, then leave this place. I wish I could go with you. No, you don't. You've always been strong. But, why must you confront him? Because...there is good in him. I've felt it. He won't turn me over to the Emperor. I can save him. I can turn him back to the good side. I have to try. Hey, what's goin' on? Nothing. I - just want to be alone for a little while. Nothing? Come on, tell me. What's goin' on? I...I can't tell you. Did you tell Luke? Is that who you could tell? I... Ahhh... I'm sorry. Hold me.

Lord Vader, this is an unexpected pleasure. We're honored by your presence. You may dispense with the pleasantries, Commander. I'm here to put you back on schedule. I assure you, Lord Vader, my men are working as fast as they can. Perhaps I can find new ways to motivate them. I tell you, this station will be operational as planned. 

Oh, General Solo, somebody's coming. Oh! Luke! Where's Leia? What? She didn't come back? I thought she was with you. We got separated. Hey, we better go look for her. Take the squad ahead. We'll meet at the shield generator at 0300. Come on, Artoo. We'll need your scanners. Don't worry, Master Luke. We know what to do. And you said it was pretty here. Ugh!

Your fleet has lost. And your friends on the Endor moon will not survive. There is no escape, my young apprentice. The Alliance will die...as will your friends. Good. I can feel your anger. I am defenseless. Take your weapon! Strike me down with all your hatred, and your journey towards the dark side will be complete.

This is a Rebel that surrendered to us. Although he denies it, I believe there may be more of them, and I request permission to conduct a further search of the area. He was armed only with this. Good work, Commander. Leave us. Conduct your search and bring his companions to me. Yes, my Lord. The Emperor has been expecting you. I know, father. So, you have accepted the truth. I've accepted the truth that you were once Anakin Skywalker, my father. That name no longer has any meaning for me."
747,1455894998754,"Nice work. Great, Chewie! Great! Always thinking with your stomach. Will you take it easy? Let's just figure out a way to get out of this thing. Han, can you reach my lightsaber? Yeah, sure. Artoo, I'm not sure that's such a good idea. It's a very long dro-o-op!! Wha--? Hey! Point that thing someplace else. Hey! Han, don't. It'll be all right. Chewie, give 'em your crossbow. Oh, my head. Oh, my goodness! Do you understand anything they're saying? Oh, yes, Master Luke! Remember that I am fluent in over six million forms of communication. What are you telling them? Hello, I think... I could be mistaken. They're using a very primitive dialect. But I do believe they think I am some sort of god."
748,1463703938636,"The approach will not be easy. You are required to maneuver straight down this trench and skim the surface to this point. The target area is only two meters wide. It's a small thermal exhaust port, right below the main port. The shaft leads directly to the reactor system. A precise hit will start a chain reaction which should destroy the station. Only a precise hit will set up a chain reaction. The shaft is ray-shielded, so you'll have to use proton torpedoes. That's impossible, even for a computer. It's not impossible. I used to bull's-eye womp rats in my T-sixteen back home. They're not much bigger than two meters. Man your ships! And may the Force be with you!

Did you find any droids? No, sir. If there were any on board, they must also have jettisoned. Send a scanning crew on board. I want every part of this ship checked. Yes, sir. I sense something...a presence I haven't felt since... Get me a scanning crew in here on the double. I want every part of this ship checked! Boy, it's lucky you had these compartments. I use them for smuggling. I never thought I'd be smuggling myself in them. This is ridiculous. Even if I could take off, I'd never get past the tractor beam. 

Hey, whoa, just where do you think you're going? Master Luke here is your rightful owner. We'll have no more of this Obi-Wan Kenobi jibberish...and don't talk to me about your mission, either. You're fortunate he doesn't blast you into a million pieces right here. What's wrong with him now? Oh my...sir, he says there are several creatures approaching from the southeast. Sandpeople! Or worst! Come on, let's have a look. Come on. There are two Banthas down there but I don't see any...wait a second, they're Sandpeople all right. I can see one of them now."
749,1463894439663,"So was I, if you'll remember. He is too old. Yes, too old to begin the training. But I've learned so much. Will he finished what he begins? I won't fail you - I'm not afraid. Oh, you will be. You will be.

What do you want? Well, it's Princess Leia, sir. She's been trying to get you on the communicator. I turned it off. I don't want to talk to her.  Oh. Well, Princess Leia is wondering about Master Luke. He hasn't come back yet. She doesn't know where he is. I don't know where he is. Nobody knows where he is. What do you mean, nobody knows? Well, uh, you see... Deck Officer. Deck Officer!

Artoo expresses his relief, also. How are you feeling, kid? You don't look so bad to me. In fact, you look strong enough to pull the ears off a Gundark. Thanks to you. That's two you owe me, junior. Well your Worship, looks like you managed to keep me around for a little while longer. I had nothing to do with it. General Rieekan thinks it's dangerous for any ships to leave the system until we've activated the energy shield. That's a good story. I think you just can't bear to let a gorgeous guy like me out of your sight.

You all right? Why are you still here? I heard the command center had been hit. You got your clearance to leave. Don't worry. I'll leave. First I'm going to get you to your ship. Your Highness, we must take this last transport. It's our only hope. Send all troops in sector twelve to the south slope to protect the fighters. Imperial troops have entered the base. Come on...that's it. Give the evacuation code signal. And get to your transports! K-one-zero...all troops disengage.  Oh! Wait for me! Begin retreat! Fall back!"
750,1486040535013,"Well, look at you, a general, huh? Oh, well, someone must have told them about my little maneuver at the battle of Taanab. Well, don't look at me, pal. I just said you were a fair pilot. I didn't know they were lookin' for somebody to lead this crazy attack. I'm surprised they didn't ask you to do it. Well, who says they didn't. But I ain't crazy. You're the respectable one, remember? The Emperor has made a critical error and the time for our attack has come.

The data brought to us by the Bothan spies pinpoints the exact location of the Emperor's new battle station. We also know that the weapon systems of this Death Star are not yet operational. With the Imperial Fleet spread throughout the galaxy in a vain effort to engage us, it is relatively unprotected. But most important of all, we've learned that the Emperor himself is personally overseeing the final stages of the construction of this Death Star. Many Bothans died to bring us this information. Admiral Ackbar, please.

Come on. We gotta get out of here quick. Not my eyes! Artoo, help! Quickly, Artoo. Oh! Ohhh! You beast! Get the gun! Point it at the deck! Point it at the deck! Artoo, where are we going? I couldn't possibly jump. Come on! Let's go! And don't forget the droids. We're on our way. I'll meet you back at the fleet. Hurry. The Alliance should be assembled by now. I will. Hey, Luke, thanks. Thanks for comin' after me. Now I owe you one. That's right, Artoo. We're going to the Dagobah system. I have a promise to keep... to an old friend.

The Emperor does not share your optimistic appraisal of the situation. But he asks the impossible. I need more men. Then perhaps you can tell him when he arrives. The Emperor's coming here? That is correct, Commander. And he is most displeased with your apparent lack of progress. We shall double our efforts. I hope so, Commander, for your sake. The Emperor is not as forgiving as I am. "
751,1479061568807,"Well, why don't you use your divine influence and get us out of this? I beg your pardon, General Solo, but that just wouldn't be proper. Proper?! It's against my programming to impersonate a deity. Why, you-- My mistake. He's an old friend of mine.

Watch yourself, Wedge! Three from above! Red Three, Red Two, pull in! Got it! Three of them coming in, twenty degrees! Cut to the left! I'll take the leader! They're heading for the medical frigate. Pressure's steady. Only the fighters are attacking. I wonder what those Star Destroyers are waiting for. We're in attack position now, sir. Hold here. We're not going to attack? I have my orders from the Emperor himself. He has something special planned for them. We only need to keep them from escaping.

All wings report in. Red Leader standing by. Gray Leader standing by. Green Leader standing by. Lock S-foils in attack positions. May the Force be with us. We've got to be able to get some kind of a reading on that shield, up or down. Well, how could they be jamming us if they don't know if we're coming. Break off the attack! The shield is still up. I get no reading. Are you sure? Pull up! All craft pull up! Take evasive action! Green Group, stick close to holding sector MV-7. Admiral, we have enemy ships in sector 47."
752,1473666247176,"Admiral. Yes, Captain I think we've got something, sir. The report is only a fragment from a probe droid in the Hoth system, but it's the best lead we've had. We have thousands of probe droids searching the galaxy. I want proof, not leads! The visuals indicate life readings. It could mean anything. If we followed every lead... But, sir, the Hoth system is supposed to be devoid of human forms. You found something? Yes, my lord. That's it. The Rebels are there. My lord, there are so many uncharted settlements. It could be smugglers, it could be... hat is the system. And I'm sure Skywalker is with them. Set your course for the Hoth system. General Veers, prepare you men.

What is thy bidding, my master? There is a great disturbance in the Force. I have felt it. We have a new enemy - Luke Skywalker. Yes, my master. He could destroy us. He's just a boy. Obi-Wan can no longer help him. The Force is strong with him. The son of Skywalker must not become a Jedi. If he could be turned, he would become a powerful ally. Yes. Yes. He would be a great asset. Can it be done? He will join us or die, my master.

Bespin. It's pretty far, but I think we can make it. A mining colony? Yeah, a Tibanna gas mine. Lando conned somebody out of it. We go back a long way, Lando and me. Can you trust him? No. But he has no love for the Empire, I can tell you that. Here we go, Chewie. Stand by. Detach! You do have your moments. Not many, but you have them.

Ready for some power? Okay. Let's see now. Put that in there. There you go. Now all I have to do is find this Yoda...if he even exists. Still...there's something familiar about this place. I feel like...I don't know... Like we're being watched! Away with your weapon! I mean you no harm. I am wondering, why are you here? I'm looking for someone. Looking? Found someone, you have, I would say, hmmm? Right. Help you I can. Yes, mmmm.  don't think so. I'm looking for a great warrior. Ahhh! A great warrior.  Wars not make one great."
753,1467576544978,"Luke? Luke? Luke? Have you seen Luke this morning? He said he had some things to do before he started today, so he left early. Uh? Did he take those two new droids with him? I think so. Well, he'd better have those units in the south range repaired be midday or there'll be hell to pay! Wait, there's something dead ahead on the scanner. It looks like our droid...hit the accelerator.

Are you all right? What's wrong? I felt a great disturbance in the Force...as if millions of voices suddenly cried out in terror and were suddenly silenced. I fear something terrible has happened. You'd better get on with your exercises. Well, you can forget your troubles with those Imperial slugs. I told you I'd outrun 'em. Don't everyone thank me at once. Anyway, we should be at Alderaan about oh-two-hundred hours. Now be careful, Artoo. He made a fair move. Screaming about it won't help you. Let him have it. It's not wise to upset a Wookiee. But sir, nobody worries about upsetting a droid. That's 'cause droids don't pull people's arms out of their socket when they lose. Wookiees are known to do that. I see your point, sir. I suggest a new strategy, Artoo. Let the Wookiee win.

Rendezvous at mark six point one. This is Red Two. Flying toward you. Red Three, standing by. Red Leader, this is Base One. Keep half your group out of range for the next run. Copy, Base One. Luke, take Red Two and Three. Hold up here and wait for my signal...to start your run. This is it! We should be able to see it by now. Keep your eyes open for those fighters! There's too much interference! Red Five, can you see them from where you are? No sign of any...wait! Coming in point three five. I see them. I'm in range. Target's coming up! Just hold them off for a few seconds.

Run, Luke! Run!"
754,1468763867178,"If you will not be turned, you will be destroyed. Young fool...only now, at the end, do you understand. Your feeble skills are no match for the power of the dark side. You have paid the price for your lack of vision. Father, please. Help me. Now, young Skywalker...you will die."
755,1458665067065,"Secure this area until the alert is canceled. Give me regular reports. Do you know what's going on? Maybe it's another drill. What was that? Oh, it's nothing. Don't worry about it.

That malfunctioning little twerp. This is all his fault! He tricked me into going this way, but he'll do no better. Wait, what's that? A transport! I'm saved! Over here! Help! Please, help! Artoo-Detoo! It's you! It's you!

How long before you can make the jump to light speed? It'll take a few moments to get the coordinates from the navi-computer. Are you kidding? At the rate they're gaining... Traveling through hyperspace isn't like dusting crops, boy! Without precise calculations we could fly right through a star or bounce too close to a supernova and that'd end your trip real quick, wouldn't it? What's that flashing? We're losing our deflector shield. Go strap yourself in, I'm going to make the jump to light speed.

Learn about the Force, Luke. Look, I can take you as far as Anchorhead. You can get a transport there to Mos Eisley or wherever you're going. You must do what you feel is right, of course.

Did you find any droids? No, sir. If there were any on board, they must also have jettisoned. Send a scanning crew on board. I want every part of this ship checked. Yes, sir. I sense something...a presence I haven't felt since... Get me a scanning crew in here on the double. I want every part of this ship checked! Boy, it's lucky you had these compartments. I use them for smuggling. I never thought I'd be smuggling myself in them. This is ridiculous. Even if I could take off, I'd never get past the tractor beam. "
756,1470435045614,"Luke? Luke? Luke? Have you seen Luke this morning? He said he had some things to do before he started today, so he left early. Uh? Did he take those two new droids with him? I think so. Well, he'd better have those units in the south range repaired be midday or there'll be hell to pay! Wait, there's something dead ahead on the scanner. It looks like our droid...hit the accelerator.

Chewie! Get behind me! Get behind me! Can't get out that way. Looks like you managed to cut off our only escape route. Maybe you'd like it back in your cell, Your Highness. See-Threepio! See-Threepio! Yes sir?  We've been cut off! Are there any other ways out of the cell bay?...What was that? I didn't copy! I said, all systems have been alerted to your presence, sir. The main entrance seems to be the only way in or out, all other information on your level is restricted."
757,1476022166816,"What happened? Where? Found him in a junk pile? Oh, what a mess. Chewie, do you think you can repair him? Lando's got people who can fix him. No, thanks. I'm sorry. Am I interrupting anything? Not really. You look absolutely beautiful. You truly belong here with us among the clouds. Thank you. Will you join me for a little refreshment? Everyone's invited, of course. Having trouble with you droid? No. No problem. Why?"
758,1468127111461,"If they don't go for this, we're gonna have to get outta here pretty quick, Chewie. We have you on our screen now. Please identify. Shuttle Tydirium requesting deactivation of the deflector shield. Shuttle Tydirium, transmit the clearance code for shield passage. Transmission commencing. Now we find out if that code is worth the price we paid. It'll work. It'll work. Vader's on that ship. Now don't get jittery, Luke. There are a lot of command ships. Keep your distance though, Chewie, but don't look like you're trying to keep your distance. I don't know. Fly casual. I'm endangering the mission. I shouldn't have come. It's your imagination, kid. Come on. Let's keep a little optimism here.

Where is that shuttle going? Shuttle Tydirium, what is your cargo and destination? Parts and technical crew for the forest moon. Do they have a code clearance? It's an older code, sir, but it checks out. I was about to clear them. Shall I hold them? No. Leave them to me. I will deal with them myself. As you wish, my lord. Carry on. They're not goin' for it, Chewie. Shuttle Tydirium, deactivation of the shield will commence immediately. Follow your present course. Okay! I told you it was gonna work. No problem.

Lord Vader, this is an unexpected pleasure. We're honored by your presence. You may dispense with the pleasantries, Commander. I'm here to put you back on schedule. I assure you, Lord Vader, my men are working as fast as they can. Perhaps I can find new ways to motivate them. I tell you, this station will be operational as planned. 

We have powerful friends. You're gonna regret this... I'm sure. Ugh! Ohhh, I can't bear to watch. Chewie? Chewie, is that you? Ah! Chew--Chewie! Wait. I can't see, pal. What's goin' on? Luke? Luke's crazy. He can't even take care of himself, much less rescue anybody. A...Jedi Knight? I--I'm out of it for a little while, everybody gets delusions of grandeur. I'm all right, pal. I'm all right. I must speak with Jabba. You will take me to Jabba now! You serve your master well. And you will be rewarded. At last! Master Luke's come to rescue me."
759,1469516351191,"...and that, Lord Vader, was the last time they appeared in any of our scopes. Considering the amount of damage we've sustained, they must have been destroyed. No, Captain, they're alive. I want every ship available to sweep the asteroid field until they are found. Lord Vader. Yes, Admiral, what is it? The Emperor commands you make contact with him. Move the ship out of the asteroid field so that we can send a clear transmission. Yes, my lord.

Oh. No one to meet us. I don't like this. Well, what would you like? Well, they did let us land. Look, don't worry. Everything's going to be fine. Trust me. See? My friend. Keep your eyes open, okay? Why, you slimy, double-crossing, no-good swindler! You've got a lot of guts coming here, after what you pulled. How you doing, you old pirate? So good to see you! Inever thought I'd catch up with you again. Where you been?

Horizontal boosters...! Alluvial dampers...! Well that's not it. Bring me the hydrospanners! I don't know how we're going to get out of this one. Oww! Chewie! That was no laser blast! Something hit us. Han, get up here! Come on, Chewie! Asteroids! Oh, no! Chewie, set two-seven-one. What are you doing? You're not actually going into an asteroid field? They'd be crazy to follow us, wouldn't they? You don't have to do this to impress me. Sir, the possibility of successfully navigating an asteroid field is approximately three thousand, seven hundred and twenty to one. Never tell me the odds!

General, I've got to leave. I can't stay anymore. I'm sorry to hear that. Well, there's a price on my head. If I don't pay off Jabba the Hut, I'm a dead man.  A death mark's not an easy thing to live with. You're a good fighter, Solo. I hate to lose you. Thank you, General.

Rouge Group, use your harpoons and tow cables. Go for the legs. It might be our only chance of stopping them. All right, stand by, Dack. Luke, we've got a malfunction in fire control. I'll have to cut in the auxiliary. ust hang on. Hang on, Dack. Get ready to fire that tow cable. Dack? Dack! Yes, Lord Vader. I've reached the main power generator. The shield will be down in moments. You may start your landing. Rouge Three. Copy, Rouge Leader Wedge, I've lost my gunner. You'll have to make this shot. I'll cover for you. Set your harpoon. Follow me on the next pass. oming around, Rouge Leader."
760,1467096415214,"I'm going in. Here goes nothing. Now lock onto the strongest power source. It should be the power generator. Form up. And stay alert. We could run out of space real fast. Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you. Copy, Gold Leader. That was too close. We've got to give those fighters more time. Concentrate all fire on that Super Star Destroyer.

It is the name of your true self. You've only forgotten. I know there is good in you. The Emperor hasn't driven it from you fully. That is why you couldn't destroy me. That's why you won't bring me to your Emperor now. I see you have constructed a new lightsaber. Your skills are complete. Indeed, you are powerful, as the Emperor has foreseen. Come with me. Obi-Wan once thought as you do. You don't know the power of the dark side. I must obey my master. I will not turn...and you'll be forced to kill me. If that is your destiny.

Yes! I said closer! Move as close as you can and engage those Star Destroyers at point-blank range. At that close range, we won't last long against those Star Destroyers. We'll last longer then we will against that Death Star...and we might just take a few of them with us. She's gonna blow! I'm hit!

Sir, we've lost our bridge deflector shield. Intensify the forward batteries. I don't want anything to get through. Intensify forward firepower! It's too late!

Luke, what's wrong? Leia... do you remember your mother? Your real mother? Just a little bit. She died when I was very young. What do you remember? Just...images, really. Feelings. Tell me. She was very beautiful. Kind, but...sad. Why are you asking me all this? I have no memory of my mother. I never knew her. Luke, tell me. What's troubling you? Vader is here...now, on this moon. How do you know? I felt his presence. He's come for me. He can feel when I'm near. That's why I have to go. As long as I stay, I'm endangering the group and our mission here. I have to face him. Why? He's my father. Your father? There's more. It won't be easy for you to hear it, but you must."
761,1457173385256,"Da Eitha! Na Chuba negatorie Na! Na! Natoota... Boscka! I have come for the bounty on this Wookiee. Oh, no! Chewbacca! At last we have the mighty Chewbacca. Oh, uh, yes, uh, I am here, Your Worshipfulness. Uh... yes! Oh. The illustrious Jabba bids you welcome and will gladly pay you the reward of twenty-five thousand. I want fifty thousand. No less. Uh, oh... but what, what did I say? Uh, the mighty Jabba asks why he must pay fifty thousand. Because he's holding a thermal detonator. This bounty hunter is my kind of scum. Fearless and inventive. Jabba offers the sum of thirty-five. And I suggest you take it. Zeebuss. He agrees! Just relax for a moment. 

Lord Vader, this is an unexpected pleasure. We're honored by your presence. You may dispense with the pleasantries, Commander. I'm here to put you back on schedule. I assure you, Lord Vader, my men are working as fast as they can. Perhaps I can find new ways to motivate them. I tell you, this station will be operational as planned. 

Fighters coming in. There's too many of them! Accelerate to attack speed! Draw their fire away from the cruisers. Copy, Gold Leader."
762,1476093152057,"This is Chewbacca. He's first-mate on a ship that might suit our needs. I don't like the look of this. Han Solo. I'm captain of the Millennium Falcon. Chewie here tells me you're looking for passage to the Alderaan system. Yes, indeed. If it's a fast ship. Fast ship? You've never heard of the Millennium Falcon? Should I have? It's the ship that made the Kessel run in less than twelve parsecs! I've outrun Imperial starships, not the local bulk-cruisers, mind you. I'm talking about the big Corellian ships now. She's fast enough for you, old man. What's the cargo? Only passengers. Myself, the boy, two droids, and no questions asked. What is it? Some kind of local trouble? Let's just say we'd like to avoid any Imperial entanglements.

I can't abide these Jawas. Disgusting creatures. Go on, go on. I can't understand how we got by those troopers. I thought we were dead. The Force can have a strong influence on the weak-minded. You will find it a powerful ally. Do you really think we're going to find a pilot here that'll take us to Alderaan? Well, most of the best freighter pilots can be found here. Only watch your step. This place can be a little rough. I'm ready for anything. Come along, Artoo.

Run, Luke! Run!

To your stations! Come with me. Close all outboard shields! Close all outboard shields! Yes. We've captured a freighter entering the remains of the Alderaan system. It's markings match those of a ship that blasted its way out of Mos Eisley. They must be trying to return the stolen plans to the princess. She may yet be of some use to us. Unlock one-five-seven and nine. Release charges. There's no one on board, sir. According to the log, the crew abandoned ship right after takeoff. It must be a decoy, sir. Several of the escape pods have been jettisoned."
763,1482335606684,"It's a trap!

Nice work. Great, Chewie! Great! Always thinking with your stomach. Will you take it easy? Let's just figure out a way to get out of this thing. Han, can you reach my lightsaber? Yeah, sure. Artoo, I'm not sure that's such a good idea. It's a very long dro-o-op!! Wha--? Hey! Point that thing someplace else. Hey! Han, don't. It'll be all right. Chewie, give 'em your crossbow. Oh, my head. Oh, my goodness! Do you understand anything they're saying? Oh, yes, Master Luke! Remember that I am fluent in over six million forms of communication. What are you telling them? Hello, I think... I could be mistaken. They're using a very primitive dialect. But I do believe they think I am some sort of god.

Master Yoda... is Darth Vader my father? Mmm... rest I need. Yes... rest. Yoda, I must know. Your father he is. Told you, did he? Yes. Unexpected this is, and unfortunate... Unfortunate that I know the truth? No. Unfortunate that you rushed to face him... that incomplete was your training. Not ready for the burden were you. Well, I'm sorry. Remember, a Jedi's strength flows from the Force. But beware. Anger, fear, aggression. The dark side are they. Once you start down the dark path, forever will it dominate your destiny. 

Fighters coming in. There's too many of them! Accelerate to attack speed! Draw their fire away from the cruisers. Copy, Gold Leader."
764,1485221222794,"Luke, what's wrong? Leia... do you remember your mother? Your real mother? Just a little bit. She died when I was very young. What do you remember? Just...images, really. Feelings. Tell me. She was very beautiful. Kind, but...sad. Why are you asking me all this? I have no memory of my mother. I never knew her. Luke, tell me. What's troubling you? Vader is here...now, on this moon. How do you know? I felt his presence. He's come for me. He can feel when I'm near. That's why I have to go. As long as I stay, I'm endangering the group and our mission here. I have to face him. Why? He's my father. Your father? There's more. It won't be easy for you to hear it, but you must."
765,1455582847693,"Back door, huh? Good idea. It's only a few guards. This shouldn't be too much trouble. Well, it only takes one to sound the alarm. Then we'll do it real quiet-like. Oh! Oh, my. Uh, Princess Leia! Quiet. I'm afraid our furry companion has gone and done something rather rash. Oh, no. There goes our surprise attack. Look! Over there! Stop him!

All right, move it! I said move it! Go on! Hello! I say, over there! Were you looking for me? Bring those two down here! Let's go! Well, they're on their way. Artoo, are you sure this was a good idea? Freeze! Don't move! We surrender. Ohhh! Stand back, Artoo. The code's changed. We need Artoo! Here's the terminal. Artoo, where are you? We need you at the bunker right away. Going? What do you mean, you're going. But-- but going where, Artoo? No, what! Artoo! Oh, this is no time for heroics. Come back!

Tee chuta hhat yudd! Goodness gracious me! Artoo Detoowha bo Seethreepiowha ey toota odd mischka Jabba du Hutt. I don't think they're going to let us in, Artoo. We'd better go. Artoo, wait. Oh, dear! Artoo. Artoo, I really don't think we should rush into all this. Oh, Artoo! Artoo, wait for me! Just you deliver Master Luke's message and get us out of here. Oh my! Oh! Oh, no. 

It is the name of your true self. You've only forgotten. I know there is good in you. The Emperor hasn't driven it from you fully. That is why you couldn't destroy me. That's why you won't bring me to your Emperor now. I see you have constructed a new lightsaber. Your skills are complete. Indeed, you are powerful, as the Emperor has foreseen. Come with me. Obi-Wan once thought as you do. You don't know the power of the dark side. I must obey my master. I will not turn...and you'll be forced to kill me. If that is your destiny."
766,1455347401642,"Not a bad bit of rescuing, huh? You know, sometimes I even amaze myself. That doesn't sound too hard. Besides, they let us go. It's the only explanation for the ease of our escape. Easy...you call that easy? Their tracking us! Not this ship, sister. At least the information in Artoo is still intact. What's so important? What's he carrying? The technical readouts of that battle station. I only hope that when the data is analyzed, a weakness can be found. It's not over yet! It is for me, sister! Look, I ain't in this for your revolution, and I'm not in it for you, Princess. I expect to be well paid. I'm in it for the money! You needn't worry about your reward. If money is all that you love, then that's what you'll receive!

Aren't you a little short to be a stormtrooper? What? Oh...the uniform. I'm Luke Skywalker. I'm here to rescue you. You're who? I'm here to rescue you. I've got your R2 unit. I'm here with Ben Kenobi. Ben Kenobi is here! Where is he? Come on! "
767,1459368227720,"Run, Luke! Run!"
768,1460504603708,"The entire starfleet couldn't destroy the whole planet. It'd take a thousand ships with more fire power than I've... There's another ship coming in. Maybe they know what happened. It's an Imperial fighter. It followed us! No. It's a short range fighter. There aren't any bases around here. Where did it come from? It sure is leaving in a big hurry. If they identify us, we're in big trouble. Not if I can help it. Chewie...jam it's transmissions. It'd be as well to let it go. It's too far out of range. Not for long...

Didn't we just leave this party? What kept you? We ran into some old friends. Is the ship all right? Seems okay, if we can get to it. Just hope the old man got the tractor beam out of commission. Look! Come on, Artoo, we're going! Now's our chance! Go! No! Come on! Come on! Luke, its too late! Blast the door! Kid!

You know, I think that R2 unit we bought might have been stolen. What makes you think that? Well, I stumbled across a recording while I was cleaning him. He says he belongs to someone called Obi-Wan Kenobi. I thought he might have meant old Ben. Do you know what he's talking about? Well, I wonder if he's related to Ben. That old man's just a crazy old wizard. Tomorrow I want you to take that R2 unit into Anchorhead and have its memory flushed. That'll be the end of it. It belongs to us now. But what if this Obi-Wan comes looking for him? He won't, I don't think he exists any more. He died about the same time as your father. He knew my father? I told you to forget it. Your only concern is to prepare the new droids for tomorrow. In the morning I want them on the south ridge working out those condensers.

Have you been in many battles? Several, I think. Actually, there's not much to tell. I'm not much more than an interpreter, and not very good at telling stories. Well, not at making them interesting, anyways. Well, my little friend, you've got something jammed in here real good. Were you on a cruiser or... 

What are you doing hiding there? It wasn't my fault, sir. Please don't deactivate me. I told him not to go, but he's faulty, malfunctioning, kept babbling on about his mission. Oh, no! That R2 unit has always been a problem. These astro-droids are getting quite out of hand. Even I can't understand their logic at times. How could I be so stupid? He's nowhere in sight. Blast it! Pardon me, sir, but couldn't we go after him? It's too dangerous with all the Sandpeople around. We'll have to wait until morning. Luke, I'm shutting the power down for the night. All right, I'll be there in a few minutes. Boy, am I gonna get it. You know that little droid is going to cause me a lot of trouble. Oh, he excels at that, sir."
769,1455353700895,"The battle station is heavily shielded and carries a firepower greater than half the star fleet. It's defenses are designed around a direct large-scale assault. A small one-man fighter should be able to penetrate the outer defense. Pardon me for asking, sir, but what good are snub fighters going to be against that? Well, the Empire doesn't consider a small one-man fighter to be any threat, or they'd have a tighter defense. An analysis of the plans provided by Princess Leia has demonstrated a weakness in the battle station.

What are you doing hiding there? It wasn't my fault, sir. Please don't deactivate me. I told him not to go, but he's faulty, malfunctioning, kept babbling on about his mission. Oh, no! That R2 unit has always been a problem. These astro-droids are getting quite out of hand. Even I can't understand their logic at times. How could I be so stupid? He's nowhere in sight. Blast it! Pardon me, sir, but couldn't we go after him? It's too dangerous with all the Sandpeople around. We'll have to wait until morning. Luke, I'm shutting the power down for the night. All right, I'll be there in a few minutes. Boy, am I gonna get it. You know that little droid is going to cause me a lot of trouble. Oh, he excels at that, sir."
770,1478362378294,"What's wrong? Oh, it's Han! I don't know, I really thought he'd change his mind. He's got to follow his own path. No one can choose it for him. I only wish Ben were here. This R2 unit of your seems a bit beat up. Do you want a new one? Not on your life! That little droid and I have been through a lot together. You okay, Artoo? Okay, easy she goes! Hang on tight,Artoo, you've got to come back. You wouldn't want my life to get boring, would you? Luke, the Force will be with you.

Yes, sir. I think those new droids are going to work out fine. In fact, I, uh, was also thinking about our agreement about my staying on another season. And if these new droids do work out, I want to transmit my application to the Academy this year. You mean the next semester before harvest? Sure, there're more than enough droids. Harvest is when I need you the most. Only one more season. This year we'll make enough on the harvest so I'll be able to hire some more hands. And then you can go to the Academy next year. You must understand I need you here, Luke. But it's a whole 'nother year. Look, it's only one more season. Yeah, that's what you said last year when Biggs and Tank left. Where are you going? It looks like I'm going nowhere. I have to finish cleaning those droids."
